slno,gx,gy,gz,ax,ay,az
263,-2.564885496,-1.641221374,-0.3053435115,-0.0556640625,-0.6604003906,0.181640625
264,2.366412214,-6.267175573,-18.80152672,-0.1169433594,-1.989013672,0.3530273438
265,-0.9694656489,-17.58778626,-16.15267176,0.2849121094,-1.906738281,0.2963867188
266,-0.8167938931,2.755725191,5.351145038,-0.1604003906,-0.2526855469,-0.2275390625
267,6.122137405,-3.351145038,12.96183206,-0.3005371094,-0.01098632813,-0.4975585938
268,-12.1221374,3.358778626,3.877862595,-0.2917480469,-0.2563476563,0.9360351563
269,2.93129771,7.732824427,-9.748091603,-0.3818359375,-0.4853515625,-0.2639160156
270,-4.778625954,-3.763358779,0.572519084,0.02075195313,2,0.5056152344
271,-13.25954198,13.3129771,-5.221374046,-0.02709960938,-1.700683594,-0.1899414063
272,-1.167938931,8.79389313,-6.213740458,0.1081542969,-0.6713867188,-1.068359375
273,1.34351145,-15.5648855,-2.061068702,-0.9611816406,0.02221679688,0.7790527344
274,3.732824427,3.061068702,4.86259542,0.2131347656,-0.3828125,0.033203125
275,7.167938931,-5.526717557,-3.969465649,-0.1350097656,-1.173095703,0.2873535156
276,2.549618321,-11.25954198,-4.358778626,-0.2814941406,-0.1372070313,-0.072265625
277,-9.809160305,-6.79389313,14.04580153,-0.2258300781,-0.2358398438,0.8786621094
278,-2.839694656,-1.022900763,-2.648854962,-0.6315917969,2,-0.03540039063
279,7.603053435,-7.083969466,3.763358779,-0.6335449219,-0.5725097656,-0.05078125
280,1.030534351,7.65648855,-5.175572519,-0.6499023438,-0.7717285156,-0.2036132813
281,-9.717557252,12.51145038,2.885496183,-0.02172851563,2,-1.760253906
282,-12.95419847,11.23664122,5.709923664,0.08642578125,-1.925292969,-0.9753417969
283,0.7175572519,9.229007634,5.312977099,2,-1.594970703,-0.474609375
284,-30.53435115,25.38167939,-9.694656489,0.01635742188,-1.635986328,-0.1638183594
285,2.58778626,-4.381679389,7.916030534,0.1833496094,-0.3325195313,0.2983398438
286,2.58778626,-6.175572519,5.709923664,-0.004150390625,-0.1086425781,-0.2106933594
287,-2.503816794,2.419847328,6.20610687,0.486328125,0.5795898438,0.0234375
288,-18.64122137,-4.381679389,-0.5572519084,-1.465820313,2,0.00927734375
289,2.145038168,8.732824427,11.61068702,-0.3579101563,0.236328125,0.4645996094
290,-9.480916031,-6.86259542,2.687022901,-0.5463867188,-0.8427734375,-0.2023925781
291,-0.9389312977,-3.824427481,10.20610687,-0.3051757813,-0.2082519531,0.09008789063
292,1.992366412,1.618320611,0.5954198473,-0.2585449219,-1.311523438,-0.3596191406
293,13.83969466,-1.396946565,-17.48854962,-0.6430664063,-0.611328125,-0.2702636719
294,4.694656489,10.93129771,4.267175573,0.8103027344,-0.671875,-0.03393554688
295,-13.59541985,11.45038168,-17.87022901,0.6333007813,-0.75,-0.3098144531
296,-30.97709924,1.175572519,-6.809160305,-0.4497070313,-1.486816406,0.6264648438
297,-0.5572519084,-1.381679389,4.015267176,0.06713867188,-0.806640625,0.2568359375
298,14.64122137,-0.8396946565,-1.709923664,-0.1391601563,-0.03344726563,-0.1364746094
299,4.900763359,10.57251908,8.755725191,-0.09204101563,-0.7072753906,0.427734375
300,13.40458015,-4.267175573,-0.03053435115,-0.2983398438,-0.06274414063,1.999938965
301,-0.9007633588,8.801526718,1.885496183,0.7568359375,-0.2377929688,-1.171142578
302,-9.916030534,9.175572519,4.885496183,-0.06982421875,-0.2177734375,-0.4279785156
303,6.076335878,20.24427481,-29.14503817,-0.2197265625,-1.230957031,-0.2160644531
304,-4.610687023,-5.34351145,-1.259541985,0.1640625,-1.203857422,0.55859375
305,12.27480916,-14.94656489,-1.877862595,0.6032714844,-0.04248046875,0.5354003906
306,-5.557251908,21.2519084,-1.755725191,0.6091308594,-0.5339355469,-0.7670898438
307,13.42748092,-1.58778626,16.38931298,-0.1892089844,-0.6599121094,0.2604980469
308,-2.442748092,-0.3893129771,4.832061069,0.00390625,-1.074951172,0.2475585938
309,-24.89312977,1.992366412,-1.72519084,-0.3898925781,-1.672851563,1.900878906
310,-1.007633588,0.2977099237,-24.55725191,-0.9108886719,-1.720458984,0.490234375
311,-13.57251908,-4.328244275,0.06870229008,0.5458984375,-0.37890625,0.2707519531
312,-2.534351145,-0.06870229008,0.07633587786,0.1538085938,-0.8833007813,0.7666015625
313,4.221374046,3.58778626,0.8244274809,-0.9775390625,2,-0.1291503906
314,3.244274809,-0.9160305344,1.419847328,-0.6352539063,-1.427978516,-0.2214355469
315,16.86259542,-5.27480916,-1.396946565,-1.984436035,-1.111328125,1.999938965
316,10.09160305,-4.396946565,-0.4961832061,-1.989990234,-0.08862304688,1.725097656
317,2.992366412,-9.893129771,-10.72519084,-0.5786132813,-1.470214844,-0.857421875
318,-10.80152672,0.3282442748,3.20610687,0.2770996094,-0.2917480469,1.895507813
319,-4.801526718,-1.473282443,4.870229008,0.06884765625,-1.285400391,0.232421875
320,-6.396946565,12.67938931,17.54198473,-0.09399414063,-0.1479492188,-0.3842773438
321,-9.038167939,11.09923664,-9.183206107,-1.992919922,2,0.8251953125
322,12.85496183,17.98473282,-3.770992366,-0.3762207031,-1.428222656,-0.3688964844
323,5.977099237,3.564885496,6.893129771,-0.205078125,-0.4365234375,-0.2475585938
324,2.946564885,8.503816794,2.923664122,-0.9614257813,-1.078857422,-0.1955566406
325,10.13740458,-7.72519084,4,-0.4096679688,-0.8957519531,-0.02734375
326,-8.358778626,14.18320611,-13.45038168,-0.7495117188,2,1.911865234
327,-0.8320610687,-5.603053435,-11.34351145,-1.753173828,-0.7492675781,1.883789063
328,15.35114504,-8.267175573,4.351145038,0.509765625,-0.1745605469,1.948974609
329,1.839694656,-5.603053435,-6.480916031,-0.7424316406,-0.7360839844,0.1865234375
330,1.847328244,-3.526717557,1.916030534,0.07275390625,-1.044921875,0.2707519531
331,-5.633587786,2.534351145,1.083969466,-0.01318359375,-0.03784179688,-0.2387695313
332,9,-6.335877863,-9.580152672,-1.446289063,-1.501220703,0.4990234375
333,16.12977099,-6.091603053,-12.63358779,0.134765625,-1.041503906,-0.08129882813
334,-2.778625954,-2.236641221,0.8549618321,-0.9892578125,-1.862792969,-0.9150390625
335,6.86259542,-3.671755725,4.114503817,-0.4113769531,-0.2065429688,-0.283203125
336,0.8473282443,16.80916031,-12.30534351,-0.4733886719,-0.5620117188,-0.07373046875
337,0.2213740458,-4.763358779,4.938931298,-1.212646484,-0.6484375,-0.5646972656
338,-16.34351145,11.10687023,18.49618321,-0.3664550781,1.321777344,0.3881835938
339,-1.885496183,-0.7099236641,11.01526718,0.09643554688,1.012451172,1.391601563
340,16.72519084,-8.442748092,-7.938931298,0.1652832031,0.1049804688,0.296875
341,-3.022900763,-5.763358779,3.557251908,0.02172851563,-0.1003417969,0.74609375
342,-1.305343511,-5.503816794,8.221374046,0.1374511719,-0.6547851563,0.3645019531
343,2.755725191,-3.79389313,1.099236641,-0.6494140625,-1.994140625,1.390625
344,15.8778626,-13.2519084,15.39694656,-0.1916503906,0.2829589844,-0.1081542969
345,-2.122137405,-8.183206107,-0.4198473282,-0.02661132813,0.03369140625,-0.4921875
346,-22.45038168,-0.6259541985,-10.35877863,-1.333007813,-1.991455078,1.336914063
347,-0.1526717557,3.030534351,-1.969465649,-0.69921875,-1.013916016,-0.1994628906
348,-0.8702290076,1.496183206,2.404580153,-0.3039550781,-1.837402344,-0.5749511719
349,-5.961832061,-2.503816794,-7.06870229,-1.803222656,-0.8669433594,0.8486328125
350,17.67938931,9.27480916,5.320610687,0.7214355469,-1.641357422,0.4592285156
351,-0.1145038168,11.54198473,-3.20610687,-0.1193847656,-0.3703613281,-0.4743652344
352,0.3893129771,-4.763358779,-10.89312977,0.2724609375,2,0.794921875
353,4.732824427,-0.106870229,-0.4198473282,-0.01538085938,-0.9196777344,-0.03881835938
354,0.2824427481,-5.381679389,-8.992366412,0.103515625,-0.8491210938,-0.2133789063
355,2.786259542,0.320610687,-1.030534351,-0.2094726563,-0.05615234375,-0.2414550781
356,-11.6870229,-0.1297709924,-1.114503817,-0.484375,-0.5583496094,-0.3366699219
357,-2.328244275,0.06870229008,-9.351145038,-0.7495117188,-0.8642578125,-0.2861328125
358,2.267175573,-5.41221374,-6.916030534,-0.3625488281,-0.6076660156,0.201171875
359,-26.20610687,7.015267176,-6.916030534,-0.7666015625,2,1.235839844
360,2.34351145,-1.305343511,9.389312977,1.165039063,-1.256591797,0.1298828125
361,5.709923664,-12.6870229,13.54198473,1.949707031,-0.79296875,1.137695313
362,9.946564885,-4.664122137,-13.49618321,-0.2690429688,-1.545898438,0.0263671875
363,-2.496183206,1.015267176,1.175572519,0.1015625,-0.400390625,0.0859375
364,5.221374046,-11.52671756,-3.442748092,-0.04296875,-0.06176757813,-0.1520996094
365,9.015267176,-8.129770992,-3.503816794,-0.3044433594,-1.37890625,-0.0908203125
366,12.96183206,12.13740458,6.641221374,-0.1589355469,-0.140625,-0.3388671875
367,3.801526718,-10.5648855,-21.71755725,-1.666015625,2,0.2258300781
368,5.122137405,2.030534351,-5.213740458,-0.7697753906,-0.810546875,0.04956054688
369,4.786259542,-0.893129771,12.86259542,-0.6215820313,-0.7053222656,1.482421875
370,12.41984733,-1.984732824,7.374045802,0.4372558594,-0.6943359375,0.2297363281
371,-0.1374045802,-1.916030534,6.709923664,-1.695800781,-0.9079589844,0.8779296875
372,-36.27480916,19.0610687,27.9389313,2,2,1.999938965
373,5.786259542,-1.687022901,2.938931298,-0.3249511719,-0.9675292969,0.8176269531
374,-3.641221374,-6.41221374,7.175572519,0.03540039063,-0.7072753906,0.716796875
375,-3.610687023,-13.7480916,10.87022901,-0.806640625,-0.4177246094,0.03247070313
376,-2.297709924,3.900763359,5.732824427,-0.1586914063,-0.02026367188,-0.1713867188
377,-18.25954198,14.42748092,0.9694656489,-0.166015625,2,0.8044433594
378,12.20610687,5.435114504,17.26717557,0.1381835938,0.09716796875,-0.5227050781
379,11.48854962,13.8778626,-9.786259542,-0.365234375,-1.098632813,-0.5795898438
380,-0.5190839695,-4.992366412,4.145038168,-0.04150390625,2,0.345703125
381,-6.076335878,1.832061069,5.786259542,0.146484375,-1.433105469,0.4497070313
382,-4.297709924,0.2442748092,4.13740458,-1.109375,-1.993652344,0.5288085938
383,13.29770992,-5.053435115,-14.47328244,0.5717773438,0.3317871094,0.3674316406
384,5.496183206,-3.41221374,-2.007633588,0.3264160156,-0.5556640625,-0.09814453125
385,-5.480916031,-1.038167939,-2.259541985,-0.3200683594,2,0.08447265625
386,-13.18320611,-9.022900763,5.58778626,0.7937011719,-0.197265625,-0.03149414063
387,-0.9541984733,-15.77099237,-4.320610687,-0.1579589844,-0.5561523438,-0.599609375
388,5.702290076,2.160305344,15.72519084,-0.2009277344,0.1130371094,-0.80078125
389,1.595419847,9.13740458,-3.580152672,-0.5859375,-0.9243164063,-0.4377441406
390,1.190839695,1.160305344,-9.885496183,0.2478027344,-1.198730469,-0.2687988281
391,6.740458015,-10.33587786,0.1297709924,-1.514648438,-1.103515625,0.71484375
392,3,3.93129771,16.15267176,0.4760742188,-0.8513183594,-0.2658691406
393,-3.938931298,5.748091603,2.076335878,-0.2001953125,-1.658447266,0.0400390625
394,6.076335878,-3.839694656,-2.114503817,-0.203125,-1.648681641,-0.017578125
395,-12.14503817,1.625954198,6.748091603,0.2763671875,0.1069335938,-0.1301269531
396,-12.70992366,-4.992366412,-9.27480916,0.2385253906,-1.574462891,0.6569824219
397,-19.66412214,17.24427481,5.007633588,-0.3020019531,-1.484375,1.050048828
398,7.41221374,6.854961832,9.58778626,-0.1984863281,-0.1311035156,0.5512695313
399,-0.2061068702,-0.9312977099,0.8244274809,-0.7373046875,-1.056152344,0.2834472656
400,-10.48091603,2.671755725,2.79389313,-0.5212402344,-1.901123047,0.4714355469
401,-4.748091603,17.27480916,23.71755725,1.569335938,2,-1.299560547
402,18.06870229,-0.106870229,5.946564885,-0.02197265625,-0.1105957031,0.03466796875
403,5.190839695,-25.96183206,8.786259542,0.564453125,-1.744628906,0.234375
404,-10.41221374,5.061068702,-9.564885496,-0.3039550781,-1.748535156,0.2082519531
405,1.152671756,-13.09923664,5.832061069,-0.03759765625,-1.148925781,0.3586425781
406,-37.24427481,17.45801527,26.13740458,-0.3757324219,-0.3937988281,-0.6127929688
407,10.3740458,3.167938931,-8.770992366,-0.3491210938,-0.73046875,0.09130859375
408,-11.44274809,4.351145038,-2.564885496,-0.1401367188,-1.110595703,1.322753906
409,6.72519084,1.27480916,-4.106870229,0.1018066406,-0.05981445313,0.048828125
410,0.5267175573,-0.8396946565,-1.328244275,-0.6076660156,-0.994140625,0.08276367188
411,-18.67938931,-1.076335878,-4.351145038,-0.8715820313,-1.997802734,-0.400390625
412,38.4351145,-9.221374046,12.64122137,1.993652344,2,-0.8503417969
413,6.374045802,-5.152671756,9.511450382,0.1948242188,-0.9919433594,0.7775878906
414,3.79389313,30.16030534,22.45801527,-0.8830566406,-0.4055175781,-0.1362304688
415,4.381679389,-3.900763359,12.79389313,0.1494140625,0.05810546875,-0.1394042969
416,-1.641221374,1.534351145,6.603053435,-0.1005859375,-0.9914550781,0.3068847656
417,4.229007634,-0.4732824427,-7.572519084,-0.08911132813,-0.5900878906,-0.06689453125
418,-4.847328244,13,9.20610687,-0.9709472656,-1.992675781,-0.7250976563
419,-22.82442748,-17.99236641,-19.71755725,-1.984619141,-1.062744141,0.9035644531
420,-12.82442748,2.954198473,9.847328244,-0.2133789063,-0.5588378906,-0.4897460938
421,-0.4198473282,-7.832061069,3.335877863,-0.1650390625,-0.8486328125,-0.3244628906
422,2.473282443,6.160305344,-6.954198473,-0.7333984375,-0.9448242188,-0.03369140625
423,-5.06870229,-6.916030534,-3.404580153,-0.6171875,-0.3828125,-0.6782226563
424,-55.88549618,57.00763359,71.45801527,-0.9011230469,2,-0.966796875
425,12.90076336,-9.778625954,-8.580152672,-0.5668945313,2,1.014404297
426,3.282442748,4.786259542,8.045801527,-0.1320800781,2,0.06958007813
427,-7.305343511,11.61832061,24.99236641,-1.094726563,-0.4299316406,-1.369628906
428,13.22900763,-17.82442748,-10.76335878,-0.1455078125,-0.8208007813,0.6586914063
429,5.763358779,-3.083969466,-9.145038168,0.04223632813,-1.080078125,0.04028320313
430,-13.60305344,28.80916031,12.25954198,0.2045898438,2,0.2099609375
431,4.671755725,-4.427480916,-7.015267176,-0.5424804688,-0.8984375,-0.09741210938
432,15.34351145,6.86259542,-3.099236641,-0.2028808594,2,-0.5405273438
433,2.022900763,4.618320611,-4.969465649,-1.832275391,-1.292236328,0.3303222656
434,5.465648855,4.618320611,-7.816793893,-0.6335449219,-0.6721191406,0.2145996094
435,7.480916031,-3.007633588,-6.320610687,-0.546875,-0.9057617188,0.0986328125
436,18.67175573,-14.59541985,-0.7328244275,0.1059570313,-0.3178710938,0.3190917969
437,-25.99236641,-5.954198473,6.618320611,0.7880859375,2,-0.8342285156
438,-14.39694656,14.33587786,1.496183206,0.3041992188,-0.8986816406,-0.2817382813
439,-0.8396946565,1.335877863,5.541984733,0.2231445313,-0.9555664063,-0.2355957031
440,0.9770992366,-1.664122137,1.099236641,0.06420898438,-1.063964844,-0.00830078125
441,17.74045802,-13.3740458,5.86259542,0.1166992188,-0.162109375,-0.603515625
442,-2.091603053,-0.3740458015,20.03816794,-0.1613769531,0.5166015625,-0.1735839844
443,3.923664122,-0.9389312977,15.07633588,0.2065429688,0.1037597656,-0.1320800781
444,6.236641221,-5.511450382,-6.442748092,-0.5581054688,-0.05981445313,-0.5581054688
445,2.763358779,4.160305344,-5.938931298,-0.5869140625,-0.8156738281,-0.142578125
446,3.221374046,-11.45801527,0.3664122137,-0.9230957031,-0.1870117188,0.3857421875
447,-26.03053435,10.78625954,-4.091603053,-1.302734375,2,1.527587891
448,-16.5648855,3.091603053,-9.251908397,0.2072753906,2,0.08129882813
449,-16.82442748,10.07633588,-8.099236641,-0.7126464844,2,1.537353516
450,2.335877863,-0.8167938931,1.748091603,0.2338867188,-1.268554688,0.072265625
451,-3.961832061,-6.106870229,7.091603053,-0.6987304688,2,-0.04516601563
452,3.633587786,-3.694656489,6.419847328,0.06494140625,0.04760742188,-0.2331542969
453,14.05343511,-4.79389313,4.595419847,-0.06884765625,-0.00048828125,-0.1254882813
454,-9.083969466,-21.95419847,-14.51145038,-0.5866699219,-0.55078125,0.4875488281
455,12.69465649,-8.06870229,8.648854962,-0.3642578125,-0.5522460938,-0.9592285156
456,0.4351145038,-1.114503817,-0.7328244275,-0.7338867188,-1.418212891,0.2658691406
457,0.6564885496,6.488549618,-4.732824427,-0.0673828125,-0.3566894531,-0.21875
458,10.80152672,-14.18320611,1.175572519,-0.7165527344,-0.5712890625,0.75390625
459,20.05343511,4.496183206,-2.79389313,0.8571777344,2,0.13671875
460,-3.709923664,-0.1603053435,13.47328244,-0.1875,-1.006835938,-0.5546875
461,0.03816793893,3.442748092,6.450381679,-0.4638671875,-0.8403320313,0.4519042969
462,1.954198473,2.41221374,-3.290076336,-0.09619140625,-1.151611328,0.2202148438
463,9.106870229,-8.290076336,7.748091603,-0.1467285156,-0.7307128906,0.220703125
464,-3.65648855,1,5.763358779,-0.1691894531,-0.1506347656,-0.3442382813
465,-22.77099237,16.57251908,5.839694656,-0.3413085938,2,0.3051757813
466,11.09160305,5.419847328,1.801526718,-0.2189941406,-0.126953125,-0.3701171875
467,-2.236641221,-1.221374046,-9,-0.9860839844,-1.076660156,0.07006835938
468,-2.534351145,-4.870229008,-2.526717557,-0.634765625,-0.8527832031,0.1323242188
469,-14.58778626,10.32824427,4.419847328,0.1198730469,2,-0.5031738281
470,8.404580153,-5.778625954,-9.885496183,0.5744628906,0.6127929688,-0.8029785156
471,14.92366412,-15.58015267,-33.48854962,1.649902344,-0.6872558594,1.963623047
472,-3.366412214,8.427480916,10.00763359,0.4267578125,-0.7443847656,0.9899902344
473,26.41984733,-15.64122137,4.961832061,0.2783203125,-0.7944335938,-0.5471191406
474,-4.41221374,2.610687023,0.5190839695,-0.07983398438,-0.3879394531,0.07421875
475,-16.99236641,-6.610687023,28.53435115,-0.3449707031,0.02294921875,1.999023438
476,-2,-13.85496183,14.6870229,-0.5283203125,-0.779296875,-0.4213867188
477,-25.06870229,18.26717557,-1.778625954,-0.609375,-1.966308594,-0.5634765625
478,-0.09923664122,0.03816793893,-5.244274809,-0.2524414063,-1.214599609,-0.2258300781
479,10.88549618,9.366412214,-4.961832061,-0.560546875,-0.7736816406,-0.31640625
480,3.122137405,3.480916031,7.648854962,-0.5393066406,-1.278076172,0.4992675781
481,16.25954198,-7.687022901,5.129770992,-0.5708007813,-0.2121582031,-0.396484375
482,-4.442748092,-1.557251908,14.96183206,0.3742675781,0.1008300781,-0.3984375
483,-8.389312977,27.49618321,11.96183206,1.531188965,-0.7927246094,0.1547851563
484,21.35877863,-6.664122137,0.213740458,-0.2026367188,-0.6723632813,0.1225585938
485,-0.320610687,-8.72519084,2.702290076,0.1557617188,-0.3017578125,0.06909179688
486,-8.190839695,-1.984732824,-11.96183206,-0.970703125,2,0.3098144531
487,2.312977099,-5.213740458,0.4122137405,-1.426269531,-0.3583984375,1.649902344
488,-1.595419847,-3.183206107,1.977099237,-0.103515625,-0.4926757813,-0.4833984375
489,-17.45038168,8.503816794,12.92366412,-0.6931152344,-0.5324707031,0.1420898438
490,0.465648855,10.52671756,-1.06870229,-1.030517578,-0.81640625,-0.04638671875
491,-3.801526718,-5.79389313,-5.175572519,-0.310546875,-0.7670898438,0.1303710938
492,-1.923664122,-6.320610687,-0.09160305344,-0.9526367188,0.7307128906,-0.734375
493,5.992366412,-9.083969466,-14.91603053,1.258300781,-0.1428222656,-0.1538085938
494,-22.86259542,9.458015267,8.740458015,0.2829589844,-1.296386719,0.5539550781
495,-8.221374046,-1.770992366,4.79389313,-0.08984375,-0.7307128906,0.7236328125
496,-1.06870229,-2.679389313,6.816793893,0.05908203125,-1.22265625,0.3303222656
497,-15.87022901,9.908396947,-3.641221374,-0.431640625,-1.296875,0.1437988281
498,-3.030534351,-2.977099237,2.58778626,0.220703125,0.6137695313,-0.9631347656
499,15.35114504,-19.81679389,-23.1221374,0.6989746094,-0.7844238281,1.348388672
500,-13.3129771,17.55725191,-10.72519084,-0.6865234375,-1.989746094,1.999938965
501,-9.580152672,5.27480916,-3.122137405,-1.630371094,-0.9562988281,1.993652344
502,-0.6488549618,4.320610687,-4.847328244,-0.3098144531,-0.689453125,-0.2802734375
503,9.511450382,-5.832061069,8.259541985,-0.7075195313,-0.8100585938,-1.075439453
504,14.34351145,-3.427480916,1.557251908,-0.4514160156,0.2211914063,0.3271484375
505,3.984732824,12.98473282,10.64122137,-0.4377441406,-1.546630859,0.2407226563
506,-7.541984733,5.65648855,-12.21374046,-0.1352539063,-1.019775391,0.91015625
507,-7.595419847,2.748091603,11.93129771,-0.193359375,-0.7475585938,1.044189453
508,-0.2824427481,-8.786259542,4.435114504,0.1569824219,-0.09814453125,0.0244140625
509,-2.557251908,-7.145038168,-7.404580153,-0.1022949219,2,1.999938965
510,15.11450382,5.526717557,14.44274809,-0.04516601563,0.1169433594,-0.2770996094
511,15.61832061,8.93129771,1.732824427,-0.5576171875,-0.6752929688,0.5087890625
512,14.32061069,7.328244275,4.129770992,-0.189453125,-0.2202148438,-0.3376464844
513,0.534351145,0.2748091603,-1.312977099,-0.4169921875,-0.7866210938,0.03149414063
514,9.65648855,0.2366412214,1.106870229,-0.6799316406,-0.830078125,0.9697265625
515,-6.633587786,2.41221374,4.93129771,-0.6704101563,-0.04760742188,-0.5114746094
516,-35.32061069,19.30534351,5.076335878,-0.3259277344,2,0.1848144531
517,-40.59541985,-0.2748091603,-6.572519084,-1.009277344,-1.627685547,1.859313965
518,-2.022900763,-2.198473282,13.01526718,-0.2873535156,-1.633056641,0.3129882813
519,-6.358778626,-3.34351145,-1.419847328,-0.02978515625,-1.139404297,0.3332519531
520,-4.496183206,6.160305344,7.969465649,-0.1657714844,-1.021728516,-0.0654296875
521,-12.5648855,10.06870229,2.854961832,-0.03076171875,-0.1645507813,0.05297851563
522,7.41221374,12.36641221,-6.72519084,-0.1750488281,-1.077636719,-0.4851074219
523,-8.65648855,5.86259542,9.778625954,0.1650390625,-0.0546875,0.2453613281
524,2.183206107,4.358778626,-3.442748092,-0.3576660156,-0.4653320313,-0.2092285156
